time,in or out
14:23:16,Out
14:23:19,In
14:23:36,In
14:23:37,Out
14:23:52,In
14:23:53,Out
14:23:58,In
14:23:59,Out
14:26:40,In
14:31:01,Out
14:36:32,In
14:36:33,In
14:36:38,Out
14:36:38,Out
14:36:39,In
14:36:41,Out
14:36:41,Out
14:36:46,In
14:36:47,Out
14:36:47,In
14:36:51,In
14:37:02,In
14:37:59,In
14:38:00,In
14:38:05,In
14:38:32,In
14:38:33,In
14:38:33,In
14:38:34,In
14:40:22,Out
14:40:22,In
14:40:42,In
14:40:43,Out
14:40:43,Out
14:41:16,In
14:42:14,Out
14:42:16,Out
14:42:34,In
14:42:36,In
14:42:52,In
14:42:54,In
14:42:55,In
14:43:46,In
14:43:57,Out
14:43:57,Out
14:44:00,In
14:44:02,Out
14:44:03,Out
14:44:03,In
14:44:44,Out
14:44:44,Out
14:45:33,In
14:46:22,In
14:47:52,In
14:48:02,Out
14:48:02,Out
14:48:02,Out
14:48:03,In
14:48:07,Out
14:48:18,Out
14:48:19,In
14:48:19,In
14:48:31,In
14:48:33,In
14:48:36,In
14:48:37,In
14:48:47,In
14:48:49,Out
14:49:10,Out
14:49:11,Out
14:49:13,Out
14:49:13,In
14:49:14,In
14:49:18,In
14:49:19,In
14:49:24,In
14:50:11,In
14:50:11,Out
14:50:48,In
14:51:26,In
14:51:34,Out
14:51:35,In
14:52:08,In
14:52:20,Out
14:53:14,In
14:53:28,In
14:53:53,In
14:54:07,In
14:54:08,Out
14:54:10,In
14:54:12,In
14:54:58,Out
14:54:59,Out
14:55:00,Out
14:55:01,Out
14:55:03,Out
14:55:14,In
14:55:42,In
14:55:58,Out
14:55:58,In
14:56:03,Out
14:56:04,In
14:56:07,Out
14:56:07,In
14:56:16,Out
14:56:16,Out
14:56:16,Out
14:56:17,Out
14:56:19,Out
14:56:22,In
14:56:31,Out
14:56:31,Out
14:56:31,Out
14:56:32,Out
14:56:35,In
14:56:36,In
14:56:37,In
14:56:45,In
14:57:21,In
14:57:27,Out
14:57:34,In
14:57:39,In
14:57:39,Out
14:57:40,In
14:57:50,In
14:57:51,Out
14:58:03,Out
14:58:04,In
14:58:04,In
14:58:11,In
14:58:12,In
14:58:15,In
14:58:15,In
14:58:18,In
14:58:19,Out
14:58:20,In
14:58:21,Out
14:58:22,In
14:58:25,In
14:58:29,In
14:58:29,In
14:58:30,Out
14:58:32,Out
14:58:32,Out
14:58:32,Out
14:58:32,In
14:58:32,In
14:58:34,In
14:58:35,Out
14:58:35,Out
14:58:37,Out
14:58:37,Out
14:58:37,In
14:58:38,Out
14:58:39,In
14:58:40,Out
14:58:41,In
14:58:42,Out
14:58:42,In
14:58:43,In
14:58:44,In
14:58:45,In
14:58:49,Out
14:58:50,In
14:58:54,In
14:59:00,In
14:59:03,In
14:59:05,Out
14:59:05,In
14:59:06,Out
14:59:06,Out
14:59:07,In
14:59:07,In
14:59:08,In
14:59:08,Out
14:59:09,In
14:59:10,Out
14:59:12,Out
14:59:12,Out
14:59:13,In
14:59:13,Out
14:59:13,Out
14:59:13,Out
14:59:13,Out
14:59:13,Out
14:59:14,In
14:59:14,Out
14:59:14,In
14:59:15,In
14:59:15,In
14:59:16,Out
14:59:17,Out
14:59:18,Out
14:59:19,Out
14:59:19,Out
14:59:19,In
14:59:20,In
14:59:20,In
14:59:20,In
14:59:21,Out
14:59:22,Out
14:59:22,In
14:59:23,In
14:59:23,Out
14:59:24,In
14:59:26,In
14:59:26,Out
14:59:29,In
14:59:30,In
14:59:32,Out
14:59:33,In
14:59:33,Out
14:59:34,In
14:59:35,In
14:59:45,Out
14:59:45,In
14:59:46,In
14:59:47,Out
14:59:47,Out
14:59:48,Out
14:59:49,Out
14:59:50,Out
14:59:51,In
14:59:51,In
14:59:52,Out
14:59:54,In
14:59:54,In
14:59:54,In
14:59:54,Out
14:59:55,Out
14:59:56,Out
15:00:05,Out
15:00:06,In
15:00:06,Out
15:00:06,Out
15:00:08,In
15:00:10,Out
15:00:10,Out
15:00:11,Out
15:00:12,Out
15:00:13,In
15:00:21,In
15:00:22,In
15:00:28,In
15:00:28,Out
15:00:30,In
15:00:31,Out
15:00:31,In
15:00:31,Out
15:00:31,Out
15:00:31,Out
15:00:31,Out
15:00:32,In
15:00:32,In
15:00:33,In
15:00:33,In
15:00:52,In
15:00:52,Out
15:00:53,In
15:00:53,In
15:00:53,In
15:00:54,Out
15:00:54,In
15:00:54,Out
15:00:55,In
15:00:55,Out
15:01:00,In
15:01:01,In
15:01:02,Out
15:01:02,Out
15:01:03,In
15:01:08,In
15:01:09,In
15:01:10,In
15:01:13,In
15:01:15,Out
15:01:15,Out
15:01:17,In
15:01:17,Out
15:01:18,In
15:01:19,Out
15:01:20,In
15:01:20,In
15:01:21,In
15:01:22,Out
15:01:22,Out
15:01:23,In
15:01:24,In
15:01:25,In
15:01:25,In
15:01:25,Out
15:01:25,In
15:01:26,Out
15:01:27,In
15:01:27,Out
15:01:28,In
15:01:31,In
15:01:34,In
15:01:36,Out
15:01:36,Out
15:01:37,In
15:01:37,Out
15:01:37,In
15:01:37,In
15:01:38,In
15:01:38,In
15:01:39,Out
15:01:40,Out
15:01:40,Out
15:01:41,Out
15:01:41,In
15:01:42,Out
15:01:42,Out
15:01:43,Out
15:01:44,Out
15:01:44,In
15:01:44,Out
15:01:44,In
15:01:44,In
15:01:44,In
15:01:45,In
15:01:45,Out
15:01:46,Out
15:01:46,Out
15:01:47,Out
15:01:47,Out
15:01:49,Out
15:01:49,Out
15:01:49,Out
15:01:49,Out
15:01:50,In
15:01:50,In
15:01:50,Out
15:01:50,Out
15:01:50,Out
15:01:51,Out
15:01:51,In
15:01:52,Out
15:01:53,In
15:01:57,Out
15:01:58,In
15:01:58,In
15:02:00,In
15:02:00,Out
15:02:02,Out
15:02:02,Out
15:02:02,Out
15:02:03,Out
15:02:04,In
15:02:04,In
15:02:05,In
15:02:05,Out
15:02:05,In
15:02:05,Out
15:02:06,In
15:02:06,In
15:02:06,Out
15:02:06,Out
15:02:06,In
15:02:07,In
15:02:07,In
15:02:07,Out
15:02:07,In
15:02:07,In
15:02:08,In
15:02:09,In
15:02:09,In
15:02:09,In
15:02:09,In
15:02:10,In
15:02:12,Out
15:02:12,Out
15:02:14,Out
15:02:18,Out
15:02:18,In
15:02:19,Out
15:02:19,In
15:02:19,In
15:02:19,In
15:02:20,In
15:02:20,In
15:02:20,In
15:02:22,In
15:02:22,In
15:02:22,In
15:02:24,Out
15:02:25,In
15:02:25,Out
15:02:26,Out
15:02:26,In
15:02:27,In
15:02:28,Out
15:02:29,Out
15:02:29,Out
15:02:30,In
15:02:30,Out
15:02:30,In
15:02:30,In
15:02:30,Out
15:02:31,In
15:02:33,In
15:02:33,Out
15:02:34,In
15:02:34,Out
15:02:35,Out
15:02:35,Out
15:02:36,Out
15:02:36,Out
15:02:37,Out
15:02:37,In
15:02:37,In
15:02:37,In
15:02:38,In
15:02:38,In
15:02:41,In
15:02:42,In
15:02:43,In
15:02:44,In
15:02:45,Out
15:02:45,In
15:02:45,In
15:02:46,Out
15:02:46,Out
15:02:47,Out
15:02:47,Out
15:02:47,Out
15:02:48,Out
15:02:48,Out
15:02:48,In
15:02:49,Out
15:02:49,In
15:02:49,In
15:02:49,In
15:02:49,Out
15:02:50,In
15:02:51,Out
15:02:51,In
15:02:51,In
15:02:52,In
15:02:52,In
15:02:52,Out
15:02:52,In
15:02:52,Out
15:02:52,In
15:02:53,In
15:02:53,Out
15:02:53,Out
15:02:54,In
15:02:54,In
15:02:54,In
15:02:54,Out
15:02:55,Out
15:02:55,Out
15:02:55,In
15:02:56,In
15:02:56,In
15:02:56,Out
15:02:57,In
15:02:58,In
15:02:59,Out
15:02:59,In
15:03:00,Out
15:03:02,In
15:03:03,In
15:03:03,Out
15:03:04,In
15:03:05,In
15:03:05,Out
15:03:06,In
15:03:06,Out
15:03:07,Out
15:03:08,Out
15:03:09,In
15:03:09,In
15:03:09,Out
15:03:10,Out
15:03:11,In
15:03:12,Out
15:03:13,In
15:03:13,In
15:03:13,Out
15:03:14,In
15:03:15,Out
15:03:15,In
15:03:16,In
15:03:16,In
15:03:16,In
15:03:17,In
15:03:19,In
15:03:20,Out
15:03:21,In
15:03:21,In
15:03:22,In
15:03:22,In
15:03:23,Out
15:03:23,In
15:03:23,Out
15:03:23,Out
15:03:24,In
15:03:24,Out
15:03:25,Out
15:03:25,In
15:03:26,In
15:03:27,In
15:03:27,Out
15:03:28,In
15:03:28,Out
15:03:29,In
15:03:29,In
15:03:31,In
15:03:31,In
15:03:31,In
15:03:32,Out
15:03:32,Out
15:03:33,In
15:03:34,In
15:03:35,In
15:03:37,In
15:03:38,In
15:03:38,In
15:03:38,Out
15:03:38,In
15:03:38,In
15:03:39,Out
15:03:41,In
15:03:41,In
15:03:43,In
15:03:43,Out
15:03:43,In
15:03:44,In
15:03:45,In
15:03:45,Out
15:03:45,In
15:03:45,Out
15:03:46,In
15:03:46,In
15:03:46,In
15:03:46,In
15:03:47,In
15:03:48,In
15:03:48,Out
15:03:49,In
15:03:49,Out
15:03:49,In
15:03:49,Out
15:03:49,Out
15:03:50,In
15:03:50,Out
15:03:50,Out
15:03:53,Out
15:03:55,Out
15:03:55,Out
15:03:56,Out
15:03:56,Out
15:03:57,In
15:03:57,Out
15:03:57,In
15:03:58,In
15:03:58,Out
15:03:59,In
15:03:59,In
15:03:59,Out
15:04:00,Out
15:04:00,In
15:04:02,Out
15:04:02,Out
15:04:03,In
15:04:03,Out
15:04:04,In
15:04:04,Out
15:04:05,In
15:04:05,In
15:04:06,Out
15:04:06,In
15:04:07,Out
15:04:07,Out
15:04:08,In
15:04:09,Out
15:04:10,In
15:04:11,Out
15:04:12,In
15:04:12,In
15:04:12,In
15:04:13,In
15:04:13,Out
15:04:14,Out
15:04:15,In
15:04:15,In
15:04:16,Out
15:04:16,Out
15:04:16,In
15:04:16,In
15:04:17,In
15:04:18,In
15:04:20,In
15:04:20,Out
15:04:20,Out
15:04:20,In
15:04:21,Out
15:04:22,Out
15:04:23,Out
15:04:25,Out
15:04:25,Out
15:04:25,Out
15:04:26,In
15:04:26,Out
15:04:26,In
15:04:26,In
15:04:28,Out
15:04:28,In
15:04:28,Out
15:04:29,In
15:04:29,Out
15:04:30,In
15:04:30,In
15:04:30,Out
15:04:31,Out
15:04:32,Out
15:04:32,In
15:04:33,In
15:04:33,Out
15:04:33,Out
15:04:33,Out
15:04:34,In
15:04:34,Out
15:04:34,Out
15:04:34,In
15:04:35,In
15:04:35,Out
15:04:36,In
15:04:38,In
15:04:38,Out
15:04:39,Out
15:04:39,In
15:04:39,In
15:04:40,Out
15:04:40,Out
15:04:40,Out
15:04:40,In
15:04:41,In
15:04:41,In
15:04:41,In
15:04:41,Out
15:04:41,In
15:04:42,In
15:04:43,In
15:04:43,In
15:04:44,In
15:04:44,In
15:04:45,Out
15:04:46,In
15:04:46,Out
15:04:46,Out
15:04:47,Out
15:04:47,In
15:04:47,In
15:04:48,In
15:04:48,Out
15:04:48,In
15:04:48,In
15:04:48,Out
15:04:48,In
15:04:49,Out
15:04:49,Out
15:04:49,Out
15:04:49,Out
15:04:49,Out
15:04:49,Out
15:04:49,Out
15:04:50,In
15:04:50,Out
15:04:50,Out
15:04:51,In
15:04:51,In
15:04:51,Out
15:04:52,Out
15:04:53,Out
15:04:53,In
15:04:53,In
15:04:54,Out
15:04:54,In
15:04:54,In
15:04:55,In
15:04:55,In
15:04:55,In
15:04:56,Out
15:04:57,Out
15:04:58,In
15:04:58,Out
15:05:00,Out
15:05:01,In
15:05:02,In
15:05:03,Out
15:05:03,Out
15:05:03,Out
15:05:03,Out
15:05:04,Out
15:05:04,In
15:05:04,In
15:05:04,In
15:05:04,In
15:05:04,In
15:05:05,In
15:05:05,In
15:05:06,In
15:05:06,Out
15:05:06,Out
15:05:06,In
15:05:06,In
15:05:06,Out
15:05:06,In
15:05:07,Out
15:05:07,In
15:05:07,In
15:05:07,Out
15:05:07,In
15:05:09,In
15:05:10,Out
15:05:10,Out
15:05:10,In
15:05:10,In
15:05:13,In
15:05:13,In
15:05:14,Out
15:05:15,Out
15:05:16,In
15:05:16,In
15:05:16,In
15:05:16,Out
15:05:17,Out
15:05:17,Out
15:05:17,Out
15:05:17,In
15:05:18,In
15:05:18,Out
15:05:18,Out
15:05:18,Out
15:05:19,In
15:05:19,In
15:05:20,In
15:05:21,Out
15:05:22,Out
15:05:22,Out
15:05:22,Out
15:05:23,Out
15:05:23,In
15:05:23,Out
15:05:23,Out
15:05:23,Out
15:05:23,In
15:05:23,In
15:05:25,Out
15:05:25,In
15:05:25,In
15:05:26,In
15:05:26,In
15:05:26,In
15:05:28,Out
15:05:28,In
15:05:30,In
15:05:31,In
15:05:32,In
15:05:32,In
15:05:32,In
15:05:35,In
15:05:36,In
15:05:37,In
15:05:38,Out
15:05:39,In
15:05:39,Out
15:05:39,In
15:05:40,Out
15:05:40,Out
15:05:41,In
15:05:41,Out
15:05:41,Out
15:05:41,In
15:05:41,In
15:05:41,In
15:05:42,Out
15:05:42,Out
15:05:42,Out
15:05:42,In
15:05:43,In
15:05:43,In
15:05:45,In
15:05:45,In
15:05:46,In
15:05:46,In
15:05:47,In
15:05:49,In
15:05:49,Out
15:05:50,In
15:05:51,In
15:05:52,In
15:05:52,In
15:05:52,In
15:05:53,Out
15:05:53,In
15:05:56,In
15:05:56,Out
15:05:56,Out
15:05:57,In
15:05:57,Out
15:05:58,In
15:05:59,In
15:05:59,In
15:05:59,In
15:05:59,In
15:06:02,In
15:06:03,In
15:06:03,In
15:06:04,In
15:06:05,Out
15:06:05,In
15:06:05,In
15:06:05,In
15:06:05,In
15:06:06,In
15:06:06,In
15:06:06,In
15:06:07,Out
15:06:10,In
15:06:12,Out
15:06:13,In
15:06:14,Out
15:06:14,Out
15:06:15,Out
15:06:15,In
15:06:16,Out
15:06:17,Out
15:06:17,In
15:06:17,Out
15:06:18,Out
15:06:18,In
15:06:20,Out
15:06:21,Out
15:06:21,In
15:06:21,In
15:06:22,In
15:06:25,In
15:06:26,In
15:06:26,In
15:06:26,In
15:06:27,In
15:06:28,Out
15:06:28,In
15:06:28,In
15:06:29,Out
15:06:29,Out
15:06:30,In
15:06:31,In
15:06:31,In
15:06:31,In
15:06:31,In
15:06:32,In
15:06:32,In
15:06:33,In
15:06:33,Out
15:06:34,In
15:06:34,Out
15:06:34,In
15:06:34,Out
15:06:34,Out
15:06:34,Out
15:06:35,Out
15:06:36,In
15:06:37,Out
15:06:38,In
15:06:38,In
15:06:38,Out
15:06:39,Out
15:06:39,Out
15:06:39,Out
15:06:40,Out
15:06:40,Out
15:06:40,Out
15:06:41,In
15:06:42,In
15:06:45,Out
15:06:46,In
15:06:46,Out
15:06:46,Out
15:06:47,Out
15:06:48,Out
15:06:48,Out
15:06:49,Out
15:06:50,In
15:06:52,In
15:06:52,Out
15:06:55,In
15:06:55,Out
15:06:55,Out
15:06:55,In
15:06:56,Out
15:06:57,In
15:06:57,In
15:06:57,In
15:06:58,In
15:06:58,In
15:06:58,In
15:06:59,In
15:06:59,In
15:06:59,Out
15:06:59,Out
15:07:00,Out
15:07:01,Out
15:07:01,Out
15:07:01,Out
15:07:01,Out
15:07:01,In
15:07:02,In
15:07:02,Out
15:07:02,Out
15:07:03,Out
15:07:03,Out
15:07:03,Out
15:07:03,In
15:07:03,In
15:07:04,In
15:07:04,Out
15:07:05,Out
15:07:05,In
15:07:05,Out
15:07:05,In
15:07:06,Out
15:07:06,Out
15:07:06,Out
15:07:06,Out
15:07:07,Out
15:07:07,Out
15:07:07,Out
15:07:07,In
15:07:07,In
15:07:08,In
15:07:08,In
15:07:09,In
15:07:10,In
15:07:11,In
15:07:12,Out
15:07:13,In
15:07:15,In
15:07:15,In
15:07:16,In
15:07:18,In
15:07:18,In
15:07:18,In
15:07:19,In
15:07:19,In
15:07:20,Out
15:07:20,Out
15:07:20,Out
15:07:21,In
15:07:21,Out
15:07:22,In
15:07:22,Out
15:07:22,In
15:07:23,In
15:07:23,In
15:07:23,Out
15:07:23,In
15:07:24,In
15:07:24,In
15:07:25,In
15:07:25,Out
15:07:25,In
15:07:26,In
15:07:27,Out
15:07:27,In
15:07:27,In
15:07:28,In
15:07:29,Out
15:07:30,In
15:07:31,In
15:07:31,In
15:07:32,Out
15:07:34,In
15:07:34,Out
15:07:34,In
15:07:34,Out
15:07:35,In
15:07:35,In
15:07:35,In
15:07:36,In
15:07:36,Out
15:07:37,In
15:07:38,In
15:07:39,In
15:07:39,Out
15:07:39,In
15:07:40,In
15:07:40,In
15:07:41,In
15:07:41,In
15:07:42,Out
15:07:45,In
15:07:46,Out
15:07:46,Out
15:07:48,In
15:07:49,Out
15:07:50,Out
15:07:50,Out
15:07:51,In
15:07:51,Out
15:07:51,Out
15:07:51,Out
15:07:52,In
15:07:52,In
15:07:52,In
15:07:53,In
15:07:53,In
15:07:54,In
15:07:55,In
15:07:55,In
15:07:55,Out
15:07:55,In
15:07:56,Out
15:07:56,Out
15:07:57,In
15:07:57,Out
15:07:58,Out
15:07:58,Out
15:07:58,Out
15:07:58,In
15:07:59,In
15:08:00,In
15:08:00,Out
15:08:00,Out
15:08:00,In
15:08:01,Out
15:08:01,Out
15:08:02,Out
15:08:02,In
15:08:02,In
15:08:02,Out
15:08:03,In
15:08:03,In
15:08:04,Out
15:08:04,In
15:08:04,Out
15:08:05,Out
15:08:05,In
15:08:06,In
15:08:06,In
15:08:06,Out
15:08:07,Out
15:08:07,Out
15:08:07,In
15:08:07,Out
15:08:08,In
15:08:08,Out
15:08:09,Out
15:08:10,In
15:08:10,In
15:08:10,In
15:08:12,In
15:08:12,In
15:08:14,In
15:08:14,Out
15:08:15,In
15:08:15,Out
15:08:15,In
15:08:16,In
15:08:16,In
15:08:18,In
15:08:18,Out
15:08:20,Out
15:08:20,Out
15:08:20,Out
15:08:21,In
15:08:21,In
15:08:22,In
15:08:23,In
15:08:24,In
15:08:24,In
15:08:25,In
15:08:27,In
15:08:28,Out
15:08:28,Out
15:08:28,Out
15:08:28,Out
15:08:28,Out
15:08:29,Out
15:08:29,In
15:08:29,In
15:08:30,In
15:08:30,Out
15:08:31,In
15:08:31,Out
15:08:32,In
15:08:32,Out
15:08:33,In
15:08:35,In
15:08:36,In
15:08:36,In
15:08:38,Out
15:08:39,In
15:08:40,Out
15:08:40,In
15:08:40,In
15:08:41,In
15:08:42,In
15:08:42,Out
15:08:42,Out
15:08:42,In
15:08:42,Out
15:08:43,Out
15:08:43,In
15:08:44,Out
15:08:44,In
15:08:44,In
15:08:45,In
15:08:45,Out
15:08:45,Out
15:08:46,Out
15:08:46,In
15:08:46,Out
15:08:46,In
15:08:46,In
15:08:46,Out
15:08:47,In
15:08:47,In
15:08:47,Out
15:08:48,In
15:08:48,In
15:08:48,In
15:08:49,In
15:08:49,Out
15:08:49,In
15:08:50,In
15:08:50,In
15:08:50,Out
15:08:50,Out
15:08:51,In
15:08:51,In
15:08:51,Out
15:08:51,In
15:08:52,Out
15:08:52,In
15:08:52,In
15:08:53,In
15:08:53,Out
15:08:53,In
15:08:53,Out
15:08:53,In
15:08:53,Out
15:08:53,Out
15:08:53,In
15:08:54,In
15:08:54,Out
15:08:54,In
15:08:54,Out
15:08:55,Out
15:08:56,In
15:08:56,Out
15:08:57,In
15:08:57,In
15:08:59,In
15:08:59,Out
15:08:59,Out
15:09:00,Out
15:09:00,In
15:09:00,Out
15:09:01,Out
15:09:01,Out
15:09:02,Out
15:09:02,In
15:09:02,Out
15:09:02,Out
15:09:02,Out
15:09:02,Out
15:09:02,Out
15:09:03,Out
15:09:03,In
15:09:04,In
15:09:04,Out
15:09:04,In
15:09:04,Out
15:09:06,In
15:09:06,In
15:09:06,Out
15:09:06,In
15:09:06,In
15:09:07,In
15:09:07,Out
15:09:07,In
15:09:07,Out
15:09:07,Out
15:09:08,In
15:09:09,In
15:09:10,Out
15:09:10,In
15:09:10,In
15:09:11,Out
15:09:11,In
15:09:11,In
15:09:12,In
15:09:13,In
15:09:13,Out
15:09:14,Out
15:09:14,In
15:09:16,In
15:09:17,Out
15:09:18,In
15:09:18,In
15:09:18,In
15:09:19,Out
15:09:19,In
15:09:20,In
15:09:20,In
15:09:20,In
15:09:21,Out
15:09:21,In
15:09:22,In
15:09:22,Out
15:09:23,Out
15:09:23,In
15:09:23,Out
15:09:24,In
15:09:24,Out
15:09:24,Out
15:09:25,In
15:09:25,In
15:09:25,In
15:09:26,In
15:09:26,In
15:09:28,In
15:09:28,Out
15:09:28,In
15:09:31,Out
15:09:31,In
15:09:31,In
15:09:32,Out
15:09:32,In
15:09:32,Out
15:09:33,Out
15:09:33,In
15:09:34,In
15:09:35,In
15:09:36,In
15:09:36,In
15:09:36,In
15:09:36,In
15:09:38,Out
15:09:38,Out
15:09:38,In
15:09:39,In
15:09:39,In
15:09:40,In
15:09:40,Out
15:09:41,Out
15:09:42,In
15:09:42,Out
15:09:43,In
15:09:43,Out
15:09:43,In
15:09:44,Out
15:09:44,In
15:09:44,In
15:09:44,Out
15:09:45,In
15:09:45,In
15:09:45,Out
15:09:45,Out
15:09:49,In
15:09:50,In
15:09:50,In
15:09:51,In
15:09:52,Out
15:09:53,In
15:09:54,In
15:09:54,In
15:09:54,Out
15:09:54,Out
15:09:54,Out
15:09:55,Out
15:09:55,Out
15:09:55,In
15:09:56,In
15:09:56,In
15:09:57,In
15:09:57,Out
15:09:58,In
15:09:58,Out
15:09:58,Out
15:09:58,Out
15:09:59,In
15:09:59,In
15:09:59,In
15:10:00,In
15:10:02,In
15:10:03,In
15:10:04,Out
15:10:04,In
15:10:05,In
15:10:05,Out
15:10:05,Out
15:10:05,Out
15:10:05,In
15:10:05,Out
15:10:07,Out
15:10:07,In
15:10:07,Out
15:10:07,In
15:10:07,Out
15:10:08,In
15:10:10,In
15:10:11,In
15:10:12,In
15:10:12,In
15:10:13,In
15:10:13,In
15:10:14,In
15:10:14,In
15:10:15,In
15:10:15,In
15:10:15,In
15:10:16,In
15:10:16,In
15:10:17,In
15:10:17,In
15:10:19,Out
15:10:19,In
15:10:19,Out
15:10:20,In
15:10:20,Out
15:10:21,In
15:10:21,Out
15:10:21,In
15:10:21,Out
15:10:22,Out
15:10:22,In
15:10:22,Out
15:10:23,Out
15:10:23,Out
15:10:23,In
15:10:24,In
15:10:24,Out
15:10:24,Out
15:10:25,In
15:10:25,In
15:10:25,In
15:10:25,In
15:10:25,In
15:10:25,In
15:10:26,In
15:10:26,Out
15:10:26,Out
15:10:26,In
15:10:27,Out
15:10:27,Out
15:10:29,Out
15:10:29,Out
15:10:29,In
15:10:30,Out
15:10:30,In
15:10:30,Out
15:10:30,In
15:10:30,Out
15:10:30,Out
15:10:30,In
15:10:30,In
15:10:30,Out
15:10:30,In
15:10:31,In
15:10:31,Out
15:10:31,Out
15:10:32,In
15:10:32,In
15:10:33,In
15:10:33,Out
15:10:33,In
15:10:33,Out
15:10:34,In
15:10:34,Out
15:10:34,In
15:10:35,In
15:10:36,In
15:10:37,In
15:10:37,Out
15:10:37,In
15:10:38,In
15:10:38,Out
15:10:41,In
15:10:42,In
15:10:43,Out
15:10:45,Out
15:10:45,In
15:10:46,Out
15:10:46,Out
15:10:47,Out
15:10:47,Out
15:10:48,Out
15:10:48,Out
15:10:48,In
15:10:49,In
15:10:49,In
15:10:49,Out
15:10:49,Out
15:10:49,Out
15:10:50,In
15:10:50,Out
15:10:50,In
15:10:50,In
15:10:50,Out
15:10:52,Out
15:10:52,Out
15:10:53,In
15:10:53,In
15:10:54,Out
15:10:54,In
15:10:56,Out
15:10:56,In
15:10:56,In
15:10:56,In
15:10:57,In
15:10:57,Out
15:10:57,In
15:10:59,In
15:10:59,In
15:10:59,Out
15:11:00,Out
15:11:02,Out
15:11:02,Out
15:11:02,In
15:11:02,In
15:11:03,In
15:11:03,In
15:11:03,Out
15:11:03,Out
15:11:04,Out
15:11:04,In
15:11:04,Out
15:11:04,Out
15:11:04,In
15:11:05,Out
15:11:05,In
15:11:05,Out
15:11:06,In
15:11:06,In
15:11:06,In
15:11:07,In
15:11:09,Out
15:11:10,Out
15:11:10,In
15:11:11,In
15:11:11,Out
15:11:11,Out
15:11:11,Out
15:11:11,Out
15:11:12,Out
15:11:12,In
15:11:12,In
15:11:12,Out
15:11:12,In
15:11:12,Out
15:11:13,In
15:11:13,Out
15:11:13,In
15:11:13,In
15:11:13,In
15:11:14,In
15:11:14,In
15:11:14,In
15:11:15,In
15:11:15,In
15:11:15,In
15:11:15,In
15:11:15,Out
15:11:15,In
15:11:16,Out
15:11:17,Out
15:11:17,Out
15:11:17,In
15:11:18,In
15:11:18,In
15:11:19,In
15:11:19,In
15:11:19,Out
15:11:20,In
15:11:21,In
15:11:21,In
15:11:21,In
15:11:21,Out
15:11:22,Out
15:11:23,In
15:11:23,In
15:11:24,In
15:11:24,In
15:11:24,Out
15:11:24,In
15:11:24,Out
15:11:25,In
15:11:25,In
15:11:25,Out
15:11:27,Out
15:11:27,Out
15:11:28,Out
15:11:28,In
15:11:28,Out
15:11:28,In
15:11:28,Out
15:11:29,In
15:11:31,In
15:11:31,In
15:11:32,In
15:11:32,Out
15:11:32,Out
15:11:33,In
15:11:33,In
15:11:34,In
15:11:34,In
15:11:35,Out
15:11:35,Out
15:11:35,Out
15:11:36,In
15:11:36,Out
15:11:36,In
15:11:36,In
15:11:38,Out
15:11:38,In
15:11:39,Out
15:11:39,In
15:11:39,In
15:11:40,Out
15:11:40,Out
15:11:40,Out
15:11:40,Out
15:11:41,Out
15:11:41,Out
15:11:41,In
15:11:42,In
15:11:42,Out
15:11:42,In
15:11:42,In
15:11:43,In
15:11:43,Out
15:11:43,In
15:11:43,Out
15:11:44,In
15:11:44,Out
15:11:45,Out
15:11:45,Out
15:11:45,Out
15:11:45,In
15:11:47,Out
15:11:48,In
15:11:48,Out
15:11:48,In
15:11:48,In
15:11:49,Out
15:11:50,In
15:11:50,Out
15:11:50,In
15:11:50,Out
15:11:51,In
15:11:51,In
15:11:51,Out
15:11:51,In
15:11:52,Out
15:11:53,Out
15:11:53,Out
15:11:53,Out
15:11:54,Out
15:11:54,Out
15:11:55,In
15:11:55,In
15:11:57,In
15:11:57,In
15:11:57,Out
15:11:58,Out
15:11:58,In
15:11:59,In
15:11:59,In
15:11:59,Out
15:12:00,Out
15:12:00,In
15:12:00,Out
15:12:00,In
15:12:00,Out
15:12:00,Out
15:12:00,In
15:12:00,In
15:12:01,Out
15:12:01,In
15:12:01,Out
15:12:02,Out
15:12:02,Out
15:12:03,Out
15:12:03,In
15:12:03,Out
15:12:03,In
15:12:04,In
15:12:04,In
15:12:04,In
15:12:04,Out
15:12:05,In
15:12:05,In
15:12:06,Out
15:12:06,In
15:12:07,Out
15:12:07,Out
15:12:08,In
15:12:08,Out
15:12:08,Out
15:12:08,Out
15:12:08,In
15:12:09,In
15:12:09,In
15:12:09,In
15:12:10,In
15:12:10,Out
15:12:11,In
15:12:11,In
15:12:12,In
15:12:13,In
15:12:13,In
15:12:15,In
15:12:16,In
15:12:16,In
15:12:16,In
15:12:18,Out
15:12:18,In
15:12:18,In
15:12:19,In
15:12:19,Out
15:12:20,Out
15:12:20,In
15:12:21,Out
15:12:21,In
15:12:21,In
15:12:22,In
15:12:22,Out
15:12:22,Out
15:12:22,In
15:12:22,Out
15:12:22,Out
15:12:22,In
15:12:23,Out
15:12:23,In
15:12:23,In
15:12:24,In
15:12:24,Out
15:12:24,Out
15:12:25,In
15:12:25,Out
15:12:26,In
15:12:28,Out
15:12:28,Out
15:12:28,Out
15:12:28,In
15:12:28,In
15:12:28,In
15:12:29,In
15:12:29,In
15:12:29,Out
15:12:30,In
15:12:30,Out
