time,in or out
12:36:46,In
12:36:46,Out
12:36:47,Out
12:36:47,In
12:36:47,Out
12:36:47,Out
12:36:47,In
12:36:48,In
12:36:48,Out
12:36:49,Out
12:36:49,In
12:36:49,Out
12:36:49,In
12:36:51,Out
12:36:52,Out
12:36:52,Out
12:36:53,Out
12:36:53,In
12:36:53,In
12:36:53,In
12:36:54,Out
12:36:54,Out
12:36:54,Out
12:36:55,Out
12:36:55,Out
12:36:57,Out
12:36:58,In
12:36:59,Out
12:37:00,Out
12:37:00,Out
12:37:00,In
12:37:00,Out
12:37:01,Out
12:37:01,Out
12:37:01,In
12:37:01,In
12:37:01,In
12:37:01,Out
12:37:01,In
12:37:01,In
12:37:01,In
12:37:01,Out
12:37:02,Out
12:37:02,In
12:37:02,In
12:37:02,In
12:37:02,Out
12:37:03,In
12:37:03,Out
12:37:04,Out
12:37:04,Out
12:37:04,Out
12:37:04,In
12:37:05,Out
12:37:06,Out
12:37:06,Out
12:37:07,Out
12:37:07,In
12:37:07,Out
12:37:07,Out
12:37:08,Out
12:37:08,Out
12:37:08,Out
12:37:08,In
12:37:08,Out
12:37:09,In
12:37:09,Out
12:37:09,Out
12:37:09,In
12:37:09,In
12:37:09,Out
12:37:10,Out
12:37:10,In
12:37:10,In
12:37:10,Out
12:37:10,Out
12:37:11,Out
12:37:11,In
12:37:11,In
12:37:11,Out
12:37:11,Out
12:37:11,Out
12:37:11,Out
12:37:12,In
12:37:12,In
12:37:12,Out
12:37:12,In
12:37:12,Out
12:37:12,Out
12:37:13,Out
12:37:13,In
12:37:13,Out
12:37:14,In
12:37:14,In
12:37:14,Out
12:37:14,Out
12:37:14,Out
12:37:14,Out
12:37:14,Out
12:37:15,Out
12:37:15,In
12:37:15,Out
12:37:15,In
12:37:16,Out
12:37:16,Out
12:37:16,In
12:37:16,Out
12:37:17,Out
12:37:17,Out
12:37:17,Out
12:37:18,In
12:37:18,Out
12:37:18,In
12:37:18,In
12:37:19,Out
12:37:19,Out
12:37:19,Out
12:37:19,In
12:37:20,In
12:37:20,Out
12:37:20,In
12:37:20,In
12:37:20,Out
12:37:20,Out
12:37:21,Out
12:37:21,Out
12:37:21,In
12:37:21,Out
12:37:21,Out
12:37:21,Out
12:37:21,Out
12:37:22,Out
12:37:22,Out
12:37:23,Out
12:37:23,Out
12:37:23,Out
12:37:24,Out
12:37:24,Out
12:37:24,Out
12:37:24,In
12:37:24,Out
12:37:25,Out
12:37:26,Out
12:37:26,Out
12:37:26,Out
12:37:27,Out
12:37:27,Out
12:37:27,In
12:37:30,Out
12:37:31,In
12:37:31,Out
12:37:31,In
12:37:33,Out
12:37:33,Out
12:37:34,Out
12:37:34,Out
12:37:34,Out
12:37:35,Out
12:37:35,Out
12:37:35,Out
12:37:36,Out
12:37:36,In
12:37:36,In
12:37:37,In
12:37:37,Out
12:37:37,Out
12:37:38,Out
12:37:38,Out
12:37:41,Out
12:37:42,Out
12:37:42,In
12:37:43,In
12:37:44,Out
12:37:45,In
12:37:45,Out
12:37:45,Out
12:37:46,Out
12:37:46,Out
12:37:46,In
12:37:46,In
12:37:47,Out
12:37:47,Out
12:37:47,Out
12:37:47,In
12:37:48,Out
12:37:48,In
12:37:48,Out
12:37:48,In
12:37:48,In
12:37:48,Out
12:37:48,In
12:37:49,In
12:37:49,Out
12:37:49,In
12:37:49,Out
12:37:49,In
12:37:49,Out
12:37:50,Out
12:37:50,In
12:37:50,Out
12:37:50,Out
12:37:51,Out
12:37:51,Out
12:37:51,Out
12:37:52,In
12:37:54,Out
12:37:55,Out
12:37:56,In
12:37:56,In
12:37:56,Out
12:37:57,Out
12:37:58,Out
12:37:58,Out
12:37:58,Out
12:37:59,Out
12:38:01,Out
12:38:01,Out
12:38:01,Out
12:38:01,In
12:38:02,Out
12:38:02,In
12:38:02,Out
12:38:02,In
12:38:03,In
12:38:03,Out
12:38:03,In
12:38:03,In
12:38:03,Out
12:38:04,Out
12:38:04,Out
12:38:04,Out
12:38:05,Out
12:38:05,Out
12:38:05,In
12:38:06,Out
12:38:06,Out
12:38:06,Out
12:38:07,Out
12:38:08,Out
12:38:08,Out
12:38:08,In
12:38:08,Out
12:38:09,Out
12:38:09,Out
12:38:09,Out
12:38:09,Out
12:38:10,In
12:38:10,Out
12:38:10,Out
12:38:10,Out
12:38:11,Out
12:38:11,In
12:38:11,Out
12:38:11,Out
12:38:12,Out
12:38:12,In
12:38:12,Out
12:38:12,In
12:38:13,Out
12:38:13,Out
12:38:14,Out
12:38:14,Out
12:38:14,In
12:38:14,Out
12:38:14,Out
12:38:15,Out
12:38:16,Out
12:38:17,Out
12:38:17,Out
12:38:18,Out
12:38:18,In
12:38:18,In
12:38:18,Out
12:38:19,Out
12:38:19,Out
12:38:19,In
12:38:21,Out
12:38:21,Out
12:38:21,Out
12:38:21,Out
12:38:24,Out
12:38:24,Out
12:38:24,Out
12:38:24,Out
12:38:25,In
12:38:25,Out
12:38:25,In
12:38:25,Out
12:38:26,Out
12:38:28,Out
12:38:28,Out
12:38:29,Out
12:38:30,Out
12:38:30,In
12:38:30,Out
12:38:31,In
12:38:31,In
12:38:32,In
12:38:32,Out
12:38:32,Out
12:38:33,Out
12:38:34,Out
12:38:34,Out
12:38:35,Out
12:38:35,Out
12:38:35,Out
12:38:36,Out
12:38:36,Out
12:38:36,Out
12:38:37,Out
12:38:38,Out
12:38:38,Out
12:38:38,Out
12:38:39,Out
12:38:39,Out
12:38:39,Out
12:38:40,Out
12:38:41,Out
12:38:41,Out
12:38:41,Out
12:38:41,Out
12:38:41,Out
12:38:43,Out
12:38:43,Out
12:38:43,Out
12:38:43,In
12:38:43,In
12:38:43,Out
12:38:43,Out
12:38:44,In
12:38:44,In
12:38:44,Out
12:38:45,Out
12:38:45,Out
12:38:45,In
12:38:47,Out
12:38:47,Out
12:38:47,In
12:38:47,Out
12:38:47,In
12:38:47,Out
12:38:47,In
12:38:48,Out
12:38:48,Out
12:38:48,Out
12:38:49,Out
12:38:49,Out
12:38:50,Out
12:38:50,Out
12:38:50,Out
12:38:51,In
12:38:52,Out
12:38:52,Out
12:38:53,Out
12:38:53,Out
12:38:53,Out
12:38:54,Out
12:38:54,Out
12:38:54,Out
12:38:56,Out
12:38:56,Out
12:38:57,Out
12:38:57,Out
12:38:58,Out
12:38:59,Out
12:38:59,Out
12:38:59,Out
12:38:59,In
12:39:00,In
12:39:00,Out
12:39:00,In
12:39:00,Out
12:39:01,Out
12:39:01,Out
12:39:02,Out
12:39:02,Out
12:39:02,Out
12:39:03,Out
12:39:03,Out
12:39:03,Out
12:39:04,Out
12:39:04,Out
12:39:05,Out
12:39:05,Out
12:39:05,Out
12:39:06,Out
12:39:06,In
12:39:06,Out
12:39:07,In
12:39:08,Out
12:39:08,Out
12:39:08,Out
12:39:08,Out
12:39:08,Out
12:39:09,In
12:39:09,Out
12:39:10,Out
12:39:10,Out
12:39:10,Out
12:39:10,Out
12:39:11,Out
12:39:11,Out
12:39:11,Out
12:39:11,Out
12:39:11,Out
12:39:12,Out
12:39:13,In
12:39:13,In
12:39:13,Out
12:39:13,Out
12:39:14,Out
12:39:14,In
12:39:14,Out
12:39:14,Out
12:39:14,In
12:39:14,In
12:39:14,In
12:39:15,In
12:39:16,In
12:39:16,In
12:39:16,Out
12:39:16,Out
12:39:17,Out
12:39:17,Out
12:39:17,Out
12:39:17,In
12:39:17,Out
12:39:18,In
12:39:18,In
12:39:18,Out
12:39:18,Out
12:39:18,Out
12:39:18,Out
12:39:18,Out
12:39:19,In
12:39:19,Out
12:39:19,Out
12:39:19,Out
12:39:19,Out
12:39:19,Out
12:39:20,Out
12:39:20,In
12:39:20,Out
12:39:20,In
12:39:20,Out
12:39:20,Out
12:39:21,Out
12:39:21,Out
12:39:21,Out
12:39:21,Out
12:39:21,Out
12:39:23,Out
12:39:24,Out
12:39:24,Out
12:39:24,Out
12:39:24,Out
12:39:25,Out
12:39:26,Out
12:39:26,Out
12:39:26,Out
12:39:26,Out
12:39:27,Out
12:39:27,Out
12:39:27,In
12:39:27,Out
12:39:28,In
12:39:28,In
12:39:28,Out
12:39:28,Out
12:39:29,Out
12:39:30,Out
12:39:30,Out
12:39:30,Out
12:39:30,Out
12:39:31,Out
12:39:31,Out
12:39:31,Out
12:39:32,Out
12:39:32,Out
12:39:33,Out
12:39:34,Out
12:39:34,Out
12:39:35,Out
12:39:35,Out
12:39:35,Out
12:39:35,Out
12:39:35,Out
12:39:35,Out
12:39:36,Out
12:39:37,Out
12:39:37,Out
12:39:41,Out
12:39:41,Out
12:39:42,Out
12:39:42,Out
12:39:42,In
12:39:42,In
12:39:43,Out
12:39:44,Out
12:39:44,Out
12:39:44,Out
12:39:44,Out
12:39:44,Out
12:39:45,In
12:39:45,Out
12:39:47,Out
12:39:47,Out
12:39:47,Out
12:39:48,Out
12:39:48,Out
12:39:48,Out
12:39:48,In
12:39:48,In
12:39:48,In
12:39:49,In
12:39:49,Out
12:39:49,Out
12:39:49,Out
12:39:49,Out
12:39:50,Out
12:39:50,In
12:39:50,In
12:39:50,Out
12:39:50,In
12:39:50,Out
12:39:50,In
12:39:51,In
12:39:51,Out
12:39:51,Out
12:39:52,Out
12:39:53,In
12:39:53,Out
12:39:53,In
12:39:53,Out
12:39:54,In
12:39:54,Out
12:39:54,Out
12:39:54,Out
12:39:55,Out
12:39:55,Out
12:39:55,In
12:39:55,Out
12:39:55,Out
12:39:56,Out
12:39:56,Out
12:39:56,In
12:39:56,Out
12:39:56,Out
12:39:56,Out
12:39:56,Out
12:39:57,In
12:39:57,In
12:39:57,Out
12:39:57,Out
12:39:58,Out
12:39:58,Out
12:39:59,Out
12:40:01,Out
12:40:02,Out
12:40:05,Out
12:40:05,In
12:40:05,In
12:40:06,Out
12:40:06,Out
12:40:07,Out
12:40:07,Out
12:40:07,Out
12:40:08,Out
12:40:08,Out
12:40:08,In
12:40:09,In
12:40:10,Out
12:40:10,Out
12:40:10,Out
12:40:11,Out
12:40:12,Out
12:40:14,Out
12:40:14,In
12:40:15,In
12:40:15,In
12:40:15,Out
12:40:16,In
12:40:16,In
12:40:16,Out
12:40:17,Out
12:40:18,Out
12:40:18,Out
12:40:18,Out
12:40:18,Out
12:40:18,Out
12:40:18,In
12:40:19,Out
12:40:20,Out
12:40:21,Out
12:40:21,Out
12:40:21,Out
12:40:21,Out
12:40:21,Out
12:40:21,Out
12:40:22,Out
12:40:22,Out
12:40:22,Out
12:40:22,Out
12:40:22,Out
12:40:23,Out
12:40:23,Out
12:40:23,Out
12:40:24,In
12:40:24,Out
12:40:24,In
12:40:24,In
12:40:25,Out
12:40:25,Out
12:40:25,Out
12:40:25,Out
12:40:25,Out
12:40:25,Out
12:40:26,Out
12:40:26,Out
12:40:27,Out
12:40:27,Out
12:40:27,Out
12:40:27,In
12:40:27,In
12:40:27,Out
12:40:27,In
12:40:27,Out
12:40:28,In
12:40:28,Out
12:40:28,Out
12:40:29,Out
12:40:29,In
12:40:29,Out
12:40:29,In
12:40:29,Out
12:40:30,Out
12:40:30,In
12:40:30,In
12:40:30,Out
12:40:30,Out
12:40:31,Out
12:40:32,Out
12:40:32,Out
12:40:32,In
12:40:32,Out
12:40:33,Out
12:40:34,Out
12:40:34,Out
12:40:34,Out
12:40:35,In
12:40:35,In
12:40:36,Out
12:40:36,In
12:40:36,Out
12:40:36,Out
12:40:37,Out
12:40:38,Out
12:40:39,Out
12:40:39,Out
12:40:39,Out
12:40:39,Out
12:40:40,In
12:40:40,Out
12:40:40,Out
12:40:40,In
12:40:40,In
12:40:40,In
12:40:41,Out
12:40:41,Out
12:40:41,Out
12:40:42,Out
12:40:42,In
12:40:42,Out
12:40:42,Out
12:40:43,In
12:40:43,In
12:40:43,Out
12:40:43,Out
12:40:43,Out
12:40:43,Out
12:40:43,In
12:40:44,In
12:40:44,Out
12:40:44,Out
12:40:45,Out
12:40:45,In
12:40:45,In
12:40:45,In
12:40:45,In
12:40:45,Out
12:40:45,Out
12:40:45,Out
12:40:46,Out
12:40:47,Out
12:40:47,Out
12:40:47,Out
12:40:47,Out
12:40:47,In
12:40:48,Out
12:40:48,In
12:40:48,In
12:40:48,Out
12:40:49,Out
12:40:49,Out
12:40:50,Out
12:40:50,Out
12:40:51,In
12:40:51,Out
12:40:52,Out
12:40:53,Out
12:40:53,Out
12:40:53,Out
12:40:55,Out
12:40:55,Out
12:40:55,Out
12:40:56,Out
12:40:57,Out
12:40:58,Out
12:40:58,Out
12:40:58,In
12:40:59,In
12:40:59,In
12:40:59,Out
12:40:59,Out
12:40:59,In
12:41:00,Out
12:41:00,In
12:41:00,Out
12:41:01,Out
12:41:01,Out
12:41:01,Out
12:41:02,Out
12:41:02,Out
12:41:02,Out
12:41:02,Out
12:41:02,In
12:41:03,In
12:41:03,Out
12:41:04,Out
12:41:04,Out
12:41:05,In
12:41:06,Out
12:41:06,Out
12:41:06,Out
12:41:08,In
12:41:08,In
12:41:08,Out
12:41:09,Out
12:41:10,In
12:41:11,Out
12:41:11,Out
12:41:11,Out
12:41:12,Out
12:41:12,Out
12:41:12,Out
12:41:12,Out
12:41:12,Out
12:41:12,Out
12:41:13,In
12:41:13,Out
12:41:14,Out
12:41:14,Out
12:41:15,Out
12:41:15,Out
12:41:16,Out
12:41:16,Out
12:41:17,Out
12:41:18,Out
12:41:18,Out
12:41:19,Out
12:41:19,Out
12:41:19,Out
12:41:20,Out
12:41:20,Out
12:41:20,Out
12:41:20,Out
12:41:21,Out
12:41:21,In
12:41:22,Out
12:41:24,Out
12:41:24,Out
12:41:24,Out
12:41:25,Out
12:41:27,Out
12:41:27,Out
12:41:29,Out
12:41:30,Out
12:41:30,Out
12:41:30,Out
12:41:30,Out
12:41:30,In
12:41:31,Out
12:41:31,In
12:41:31,Out
12:41:31,In
12:41:31,Out
12:41:31,In
12:41:32,In
12:41:32,In
12:41:32,In
12:41:32,In
12:41:32,Out
12:41:32,Out
12:41:32,Out
12:41:33,Out
12:41:33,Out
12:41:33,In
12:41:33,In
12:41:33,Out
12:41:34,Out
12:41:34,In
12:41:34,In
12:41:34,Out
12:41:34,Out
12:41:34,In
12:41:34,Out
12:41:35,Out
12:41:35,In
12:41:35,In
12:41:35,Out
12:41:35,In
12:41:35,Out
12:41:35,In
12:41:36,Out
12:41:36,In
12:41:36,In
12:41:36,Out
12:41:37,Out
12:41:37,Out
12:41:37,Out
12:41:37,In
12:41:37,In
12:41:38,Out
12:41:38,Out
12:41:39,Out
12:41:39,In
12:41:39,Out
12:41:39,Out
12:41:39,Out
12:41:39,Out
12:41:40,In
12:41:40,In
12:41:41,Out
12:41:41,Out
12:41:41,In
12:41:42,Out
12:41:42,In
12:41:42,Out
12:41:42,Out
12:41:42,Out
12:41:42,Out
12:41:43,Out
12:41:43,Out
12:41:44,Out
12:41:44,Out
12:41:45,Out
12:41:46,Out
12:41:47,Out
12:41:47,Out
12:41:47,Out
12:41:47,In
12:41:47,Out
12:41:48,Out
12:41:48,Out
12:41:48,In
12:41:48,Out
12:41:49,In
12:41:49,Out
12:41:49,Out
12:41:49,Out
12:41:50,Out
12:41:51,Out
12:41:51,Out
12:41:52,Out
12:41:52,Out
12:41:52,In
12:41:52,Out
12:41:52,In
12:41:52,Out
12:41:52,Out
12:41:53,Out
12:41:53,Out
12:41:53,Out
12:41:53,Out
12:41:54,In
12:41:54,Out
12:41:54,Out
12:41:54,Out
12:41:55,In
12:41:55,Out
12:41:55,Out
12:41:55,Out
12:41:55,In
12:41:55,In
12:41:55,In
12:41:56,Out
12:41:56,Out
12:41:56,Out
12:41:56,In
12:41:56,In
12:41:57,In
12:41:57,Out
12:41:58,In
12:41:58,Out
12:41:58,Out
12:41:58,Out
12:41:59,Out
12:41:59,In
12:41:59,Out
12:41:59,In
12:41:59,Out
12:41:59,Out
12:41:59,In
12:41:59,In
12:41:59,Out
12:42:00,In
12:42:01,In
12:42:01,In
12:42:01,In
12:42:01,In
12:42:01,Out
12:42:01,In
12:42:01,Out
12:42:02,Out
12:42:02,Out
12:42:02,Out
12:42:02,In
12:42:02,Out
12:42:02,Out
12:42:03,Out
12:42:03,Out
12:42:03,Out
12:42:04,Out
12:42:04,Out
12:42:05,Out
12:42:06,Out
12:42:06,Out
12:42:06,Out
12:42:07,Out
12:42:07,Out
12:42:07,Out
12:42:07,Out
12:42:07,Out
12:42:08,In
12:42:08,Out
12:42:08,Out
12:42:09,Out
12:42:09,Out
12:42:10,Out
12:42:10,Out
12:42:10,Out
12:42:10,In
12:42:10,In
12:42:10,Out
12:42:10,Out
12:42:11,Out
12:42:12,In
12:42:13,Out
12:42:13,Out
12:42:13,In
12:42:13,Out
12:42:13,Out
12:42:13,In
12:42:14,In
12:42:14,Out
12:42:14,In
12:42:14,In
12:42:14,In
12:42:14,Out
12:42:17,Out
12:42:18,In
12:42:18,Out
12:42:19,Out
12:42:19,Out
12:42:19,In
12:42:19,Out
12:42:20,In
12:42:20,Out
12:42:20,Out
12:42:20,Out
12:42:21,Out
12:42:22,Out
12:42:22,Out
12:42:22,Out
12:42:23,Out
12:42:23,Out
12:42:23,Out
12:42:23,Out
12:42:24,In
12:42:24,Out
12:42:24,Out
12:42:26,In
12:42:26,Out
12:42:26,Out
12:42:27,Out
12:42:27,Out
12:42:27,Out
12:42:27,Out
12:42:27,In
12:42:27,Out
12:42:27,In
12:42:28,Out
12:42:28,In
12:42:28,Out
12:42:28,Out
12:42:28,Out
12:42:28,Out
12:42:29,In
12:42:29,Out
12:42:30,Out
12:42:30,Out
12:42:30,Out
12:42:30,In
12:42:30,Out
12:42:30,Out
12:42:31,Out
12:42:31,In
12:42:32,Out
12:42:32,In
12:42:32,Out
12:42:33,Out
12:42:33,Out
12:42:34,Out
12:42:34,Out
12:42:35,Out
12:42:35,Out
12:42:35,Out
12:42:36,Out
12:42:36,In
12:42:36,In
12:42:36,Out
12:42:37,In
12:42:37,Out
12:42:37,Out
12:42:38,Out
12:42:38,Out
12:42:39,Out
12:42:39,In
12:42:40,In
12:42:41,Out
12:42:41,Out
12:42:41,Out
12:42:42,Out
12:42:42,Out
12:42:43,Out
12:42:43,Out
12:42:43,Out
12:42:44,Out
12:42:45,Out
12:42:46,Out
12:42:46,Out
12:42:46,Out
12:42:46,In
12:42:46,In
12:42:46,In
12:42:46,In
12:42:47,Out
12:42:47,In
12:42:47,Out
12:42:47,In
12:42:47,Out
12:42:47,Out
12:42:48,In
12:42:48,Out
12:42:48,In
12:42:48,Out
12:42:48,In
12:42:48,Out
12:42:49,Out
12:42:49,Out
12:42:49,In
12:42:49,In
12:42:49,In
12:42:49,Out
12:42:49,In
12:42:50,In
12:42:50,In
12:42:50,In
12:42:50,Out
12:42:50,In
12:42:51,Out
12:42:51,In
12:42:51,Out
12:42:51,In
12:42:51,Out
12:42:52,Out
12:42:52,Out
12:42:53,Out
12:42:53,Out
12:42:53,In
12:42:53,Out
12:42:54,Out
12:42:54,Out
12:42:55,Out
12:42:55,Out
12:42:55,Out
12:42:56,Out
12:42:57,Out
12:42:57,Out
12:42:57,In
12:42:57,Out
12:42:58,In
12:42:58,In
12:42:58,Out
12:42:58,Out
12:42:58,Out
12:42:58,Out
12:42:59,In
12:42:59,In
12:42:59,In
12:43:00,In
12:43:00,In
12:43:00,Out
12:43:00,Out
12:43:00,Out
12:43:02,Out
12:43:03,Out
12:43:03,In
12:43:03,Out
12:43:03,Out
12:43:04,In
12:43:04,Out
12:43:04,Out
12:43:04,In
12:43:05,In
12:43:05,Out
12:43:05,Out
12:43:05,In
12:43:05,Out
12:43:05,Out
12:43:05,In
12:43:05,In
12:43:06,Out
12:43:06,In
12:43:07,In
12:43:07,Out
12:43:08,Out
12:43:09,Out
12:43:09,Out
12:43:10,Out
12:43:10,Out
12:43:11,Out
12:43:11,Out
12:43:12,Out
12:43:12,Out
12:43:14,Out
12:43:15,Out
12:43:15,Out
12:43:15,Out
12:43:15,Out
12:43:16,Out
12:43:16,Out
12:43:17,In
12:43:17,Out
12:43:17,Out
12:43:17,Out
12:43:17,In
12:43:17,Out
12:43:17,In
12:43:18,Out
12:43:18,In
12:43:18,Out
12:43:18,Out
12:43:18,In
12:43:18,Out
12:43:18,In
12:43:19,In
12:43:19,In
12:43:19,Out
12:43:19,In
12:43:19,Out
12:43:20,Out
12:43:20,In
12:43:20,Out
12:43:20,Out
12:43:21,Out
12:43:21,Out
12:43:21,Out
12:43:22,Out
12:43:22,Out
12:43:22,Out
12:43:23,Out
12:43:23,In
12:43:24,Out
12:43:26,Out
12:43:27,Out
12:43:27,Out
12:43:30,Out
12:43:30,Out
12:43:30,Out
12:43:30,Out
12:43:31,Out
12:43:32,Out
12:43:32,Out
12:43:33,Out
12:43:33,Out
12:43:33,Out
12:43:33,Out
12:43:34,In
12:43:34,Out
12:43:34,Out
12:43:34,Out
12:43:34,In
12:43:35,Out
12:43:35,In
12:43:36,Out
12:43:36,Out
12:43:36,Out
12:43:37,Out
12:43:37,Out
12:43:37,Out
12:43:37,Out
12:43:39,Out
12:43:39,Out
12:43:39,Out
12:43:40,Out
12:43:40,Out
12:43:41,In
12:43:41,In
12:43:41,Out
12:43:41,Out
12:43:43,Out
12:43:44,Out
12:43:44,Out
12:43:45,Out
12:43:45,Out
12:43:46,Out
12:43:47,Out
12:43:47,Out
12:43:48,Out
12:43:48,Out
12:43:49,Out
12:43:49,In
12:43:49,Out
12:43:50,Out
12:43:50,Out
12:43:50,Out
12:43:50,Out
12:43:51,In
12:43:51,In
12:43:51,Out
12:43:51,Out
12:43:51,In
12:43:51,Out
12:43:52,Out
12:43:52,Out
12:43:52,In
12:43:54,Out
12:43:54,Out
12:43:54,Out
12:43:54,Out
12:43:55,In
12:43:55,Out
12:43:55,In
12:43:56,In
12:43:56,Out
12:43:57,In
12:43:57,In
12:43:57,Out
12:43:58,Out
12:43:59,In
12:43:59,Out
12:44:00,Out
12:44:03,Out
12:44:03,Out
12:44:03,Out
12:44:04,Out
12:44:04,Out
12:44:04,Out
12:44:05,In
12:44:05,In
12:44:05,In
12:44:06,In
12:44:06,In
12:44:06,Out
12:44:07,Out
12:44:07,Out
12:44:07,Out
12:44:08,Out
12:44:08,Out
12:44:08,In
12:44:08,Out
12:44:09,In
12:44:09,Out
12:44:11,Out
12:44:11,Out
12:44:11,Out
12:44:11,In
12:44:13,Out
12:44:13,Out
12:44:13,Out
12:44:13,Out
12:44:16,Out
12:44:16,In
12:44:16,Out
12:44:16,Out
12:44:16,Out
12:44:16,Out
12:44:16,Out
12:44:17,Out
12:44:17,Out
12:44:17,Out
12:44:18,Out
12:44:20,Out
12:44:21,Out
12:44:21,Out
12:44:21,Out
12:44:22,In
12:44:22,Out
12:44:22,In
12:44:22,Out
12:44:23,In
12:44:23,In
12:44:24,In
12:44:24,Out
12:44:24,In
12:44:24,Out
12:44:25,In
12:44:25,In
12:44:26,In
12:44:26,In
12:44:26,In
12:44:26,In
12:44:27,Out
12:44:27,Out
12:44:28,In
12:44:28,In
12:44:28,Out
12:44:29,Out
12:44:30,Out
12:44:30,Out
12:44:31,Out
12:44:32,Out
12:44:32,Out
12:44:33,Out
12:44:33,Out
12:44:33,Out
12:44:33,In
12:44:33,In
12:44:34,In
12:44:34,In
12:44:34,Out
12:44:34,Out
12:44:35,Out
12:44:35,In
12:44:35,Out
12:44:35,Out
12:44:35,Out
12:44:36,In
12:44:36,Out
12:44:36,Out
12:44:36,In
12:44:36,Out
12:44:37,Out
12:44:37,Out
12:44:38,In
12:44:38,Out
12:44:39,Out
12:44:39,Out
12:44:39,Out
12:44:40,In
12:44:40,Out
12:44:41,Out
12:44:42,Out
12:44:43,Out
12:44:44,Out
12:44:44,Out
12:44:45,Out
12:44:45,Out
12:44:45,Out
12:44:45,Out
12:44:46,Out
12:44:46,Out
12:44:46,In
12:44:47,In
12:44:48,In
12:44:48,Out
12:44:48,Out
12:44:49,In
12:44:49,In
12:44:49,Out
12:44:49,In
12:44:49,Out
12:44:49,Out
12:44:50,Out
12:44:50,In
12:44:50,In
12:44:50,In
12:44:51,Out
12:44:51,In
12:44:51,Out
12:44:51,Out
12:44:52,Out
12:44:53,Out
12:44:53,Out
12:44:55,In
12:44:55,Out
12:44:55,Out
12:44:56,Out
12:44:56,In
12:44:57,In
12:44:57,In
12:44:58,Out
12:44:58,In
12:44:58,Out
12:44:59,Out
12:45:01,Out
12:45:03,Out
12:45:03,In
12:45:03,Out
12:45:05,In
12:45:05,Out
12:45:05,Out
12:45:07,Out
12:45:08,Out
12:45:10,Out
12:45:10,Out
12:45:11,Out
12:45:13,Out
12:45:13,Out
12:45:15,Out
12:45:15,Out
12:45:15,Out
12:45:16,Out
12:45:16,Out
12:45:16,In
12:45:17,Out
12:45:17,Out
12:45:17,Out
12:45:17,In
12:45:22,Out
12:45:23,Out
12:45:23,Out
12:45:24,Out
12:45:25,Out
12:45:30,Out
12:45:30,Out
12:45:30,Out
12:45:31,Out
12:45:32,Out
12:45:35,Out
12:45:37,Out
12:45:38,Out
12:45:45,Out
12:45:45,Out
12:45:46,Out
12:45:50,Out
12:45:53,Out
12:45:57,Out
12:45:59,Out
12:46:00,Out
12:46:00,Out
12:46:00,Out
12:46:00,Out
12:46:01,In
12:46:02,Out
12:46:02,Out
12:46:03,Out
12:46:03,Out
12:46:04,Out
12:46:04,Out
12:46:06,Out
12:46:06,Out
12:46:07,Out
12:46:07,In
12:46:08,Out
12:46:08,Out
12:46:08,Out
12:46:09,Out
12:46:10,Out
12:46:14,Out
12:46:14,Out
12:46:15,Out
12:46:15,Out
12:46:15,Out
12:46:20,Out
12:46:21,Out
12:46:22,In
12:46:23,Out
12:46:23,In
12:46:27,Out
12:46:27,Out
12:46:28,In
12:46:29,Out
12:46:29,Out
12:46:29,Out
12:46:31,Out
12:46:31,Out
12:46:31,Out
12:46:35,Out
12:46:37,Out
12:46:39,In
12:46:39,Out
12:46:39,Out
12:46:40,Out
12:46:40,Out
12:46:41,Out
12:46:41,Out
12:46:42,Out
12:46:42,Out
12:46:47,Out
12:46:48,In
12:46:48,Out
12:46:49,Out
12:46:49,In
12:46:49,In
12:46:49,Out
12:46:50,Out
12:46:50,Out
12:46:50,Out
12:46:51,Out
12:46:51,Out
12:46:53,Out
12:46:54,Out
12:46:55,Out
12:46:55,Out
12:46:56,Out
12:46:56,Out
12:46:57,In
12:46:57,Out
12:46:58,Out
12:47:00,Out
12:47:02,Out
12:47:02,Out
12:47:02,Out
12:47:02,Out
12:47:03,Out
12:47:04,Out
12:47:05,Out
12:47:05,Out
12:47:06,In
12:47:07,Out
12:47:07,Out
12:47:07,Out
12:47:07,In
12:47:08,In
12:47:09,Out
12:47:11,Out
12:47:11,Out
12:47:11,Out
12:47:12,Out
12:47:13,In
12:47:13,Out
12:47:15,In
12:47:15,Out
12:47:15,Out
12:47:16,Out
12:47:16,Out
12:47:19,Out
12:47:19,Out
12:47:20,Out
12:47:21,Out
12:47:21,Out
12:47:22,In
12:47:22,In
12:47:22,Out
12:47:22,In
12:47:25,In
12:47:26,Out
12:47:26,Out
12:47:26,Out
12:47:26,Out
12:47:26,Out
12:47:27,Out
12:47:27,Out
12:47:27,In
12:47:27,Out
12:47:28,In
12:47:28,Out
12:47:28,In
12:47:28,Out
12:47:29,In
12:47:29,Out
12:47:29,Out
12:47:29,Out
12:47:30,Out
12:47:30,In
12:47:30,Out
12:47:31,Out
12:47:32,Out
12:47:32,Out
12:47:32,In
12:47:33,In
12:47:33,Out
12:47:33,Out
12:47:33,Out
12:47:33,Out
12:47:33,Out
12:47:34,Out
12:47:35,Out
12:47:35,Out
12:47:36,Out
12:47:38,Out
12:47:38,In
12:47:38,Out
12:47:40,Out
12:47:41,Out
12:47:41,Out
12:47:41,Out
12:47:42,Out
12:47:43,Out
